Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child,Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_word_segment_13.wav,rim,rim,,,Correct,[],ɹɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_1.wav,The,The,,,Correct,[],ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_2.wav,cheer,cheer,,,Correct,[],tʃɪɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_3.wav,f:.from,from,f:.from,f:.fɹʌm,Mixed Error+Disfluency Error,"['Prolongation', 'Stutter']",f:.fɹʌm,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_4.wav,his,his,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_5.wav,friends,friends,,,Correct,[],fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_6.wav,was,was,,,Correct,[],wʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_7.wav,loud,loud,,,Correct,[],laʊd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_8.wav,and,and,,,Correct,[],ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_9.wav,filled,filled,,,Correct,[],fɪld,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_10.wav,Zade,Zade,,,Correct,[],zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_11.wav,with,with,,,Correct,[],wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_word_segment_12.wav,pride,pride,,,Correct,[],pɹaɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_1.wav,But,But,,,Correct,[],bʌt,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_2.wav,during,during,,,Correct,[],djʌɹɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_3.wav,practice,practice,,,Correct,[],pɹæktɪs,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_4.wav,he,he,,,Correct,[],hʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_5.wav,took,took,,,Correct,[],tʊk,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_6.wav,a,a,,,Correct,[],ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_7.wav,hard,hard,,,Correct,[],hɑɹd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_8.wav,fall,fall,,,Correct,[],fɔl,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_9.wav,and,and,,,Correct,[],ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_10.wav,tore,tore,,,Correct,[],tɔɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_11.wav,his,his,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_word_segment_12.wav,sneaker,sneaker,,,Correct,[],snikər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_1.wav,His,His,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_2.wav,friends,friends,,,Correct,[],fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_3.wav,were,were,,,Correct,[],wər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_4.wav,friends,friends,,,Disfluency Error,['Word Repetition'],fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_5.wav,were,were,,,Disfluency Error,['Word Repetition'],wər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_6.wav,there,there,,,Correct,[],ðər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_7.wav,to,to,,,Correct,[],toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_8.wav,help,help,,,Correct,[],hɛlp,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_9.wav,and,and,,,Correct,[],ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_10.wav,show,show,,,Correct,[],ʃoʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_11.wav,the,they,the,ðə,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Substitution']",ðə,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_word_segment_12.wav,care,care,,,Correct,[],kɪʌɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_1.wav,Zade,Zade,,,Correct,[],zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_2.wav,sat,sat,,,Correct,[],sæt,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_3.wav,on,on,,,Correct,[],ˈɑn,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_4.wav,the,the,,,Correct,[],ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_5.wav,bench,bench,,,Correct,[],bɛntʃ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_6.wav,a,,a,æ,Structural Error,['Word Insertion'],æ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_7.wav,with,with,,,Correct,[],wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_8.wav,a,a,,,Correct,[],ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_9.wav,small,small,,,Correct,[],smɔl,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_10.wav,te.tear,tear,te.tear,tɛ.tɛɹ,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Vowel Substitution', 'Phonological', 'Stutter']",tɛ.tɛɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_11.wav,in,in,,,Correct,[],ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_12.wav,his,his,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_13.wav,eye,eye,,,Correct,[],aɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_14.wav,thinking,thinking,,,Correct,[],θɪŋkɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_15.wav,his,his,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_16.wav,day,day,,,Correct,[],deɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_17.wav,was,was,,,Correct,[],wʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_word_segment_18.wav,over,over,,,Correct,[],oʊvər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_1.wav,However,However,,,Correct,[],haʊɛvər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_2.wav,his,his,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_3.wav,friend,friend,,,Correct,[],fɹɛnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_4.wav,Clare,Clare,,,Correct,[],klɛɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_5.wav,cheer,came,cheer,tʃiɹ,Mixed Error+Disfluency Error+Visual Tracking+Phonological,"['Parent Correction', 'Backtrack', 'Consonant Substitution', 'Vowel Substitution']",tʃiɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_6.wav,from,to,from,fɹəm,Mixed Error+Disfluency Error+Phonological,"['Parent Correction', 'Consonant Substitution', 'Consonant Insertion', 'Vowel Substitution']",fɹəm,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_7.wav,his,him,his,hɪz,Mixed Error+Disfluency Error+Phonological+Orthographic Sub.,"['Parent Correction', 'Consonant Substitution', 'Phonological']",hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_8.wav,what,,what,wʌt,Other,[],wʌt,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_9.wav,came,came,,,Correct,[],keɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_10.wav,to,to,,,Correct,[],toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_11.wav,him,him,,,Correct,[],ʌm,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_12.wav,with,with,,,Correct,[],wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_13.wav,a,a,,,Correct,[],ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_14.wav,silly,sly,silly,sɪli,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Insertion', 'Vowel Substitution', 'Contextual']",sɪli,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_word_segment_15.wav,smile,smile,,,Correct,[],smaɪʌl,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_1.wav,I,I,,,Correct,[],aɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_2.wav,have,have,,,Correct,[],hæv,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_3.wav,a,a,,,Correct,[],ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_4.wav,spare,spare,,,Correct,[],spɛər,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_5.wav,pair,pair,,,Correct,[],pɛʌɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_6.wav,of,in,of,əv,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Consonant Substitution', 'Vowel Substitution', 'Phonological', 'Repair']",əv,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_7.wav,my,my,,,Correct,[],mˈaɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_8.wav,in,in,,,Correct,[],ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_9.wav,my,my,,,Correct,[],mˈaɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_10.wav,bag,bag,,,Correct,[],beɪg,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_11.wav,ʃ.ʃi,she,,ʃ.ʃi,Disfluency Error,['Stutter'],ʃ.ʃi,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_word_segment_12.wav,said,said,,,Correct,[],saɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798249_word_segment_1.wav,Zade,Zade,,,Correct,[],zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798249_word_segment_2.wav,was,was,,,Correct,[],wʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798249_word_segment_3.wav,thrilled,thrilled,,,Correct,[],θɹɪld,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_1.wav,He,He,,,Correct,[],hʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_2.wav,leɪkt,laced,,leɪkt,Phonological Error,['Consonant Substitution'],leɪkt,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_3.wav,up,up,,,Correct,[],ʌp,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_4.wav,an,the,an,eən,Grammatical Error,['Substitution'],eən,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_5.wav,new,new,,,Correct,[],nu,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_6.wav,sneakers,sneakers,,,Correct,[],snikərz,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_7.wav,and,and,,,Correct,[],ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_8.wav,returned,returned,,,Correct,[],ɹɪtərnd,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_9.wav,to,to,,,Correct,[],toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
processed_audio/annotated_word_segments/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798250_word_segment_10.wav,the,the,,,Correct,[],ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2,2nd Grade
