original_audio_name	ordered_sentences	issues
uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714.wav	"['In the land of maps and globes, lived Tess.', 'Tess loved trees, lakes, and hills ¨C her best treasures.', 'She often dreamt of travel, thinking of places with names that bring smiles: cities and villages with bridges and palaces.', 'Each day, Tess found new places in her map book, like islands with beaches or a high tower where the wind sings.', 'One sunny day, Tess decided to explore.', 'With her maps and compass, she went to find new wonders.', 'She walked through the trees and reached a hill with many rocks and pebbles.', 'Near the top, Tess spotted a new surprise: a hidden nest with three eggs, a sign of life so small yet vast.', 'Tess was thrilled.', ""She knew she'd always have more joys to discover in lands full of maps and dreams."", ""That night, Tess slept with a heart full of places she'd love to see once more.""]"	"One of the intended sentences appears like this: ""Tess loved trees, lakes, and hills ¨C her best treasures."" The ''C might be a typo"
uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_Sfhy6n2Db1v8Y54SIOsW_1742508494.wav	['Jake and Nate play a game in the wide cave.', 'The cave has shapes on the wall.', 'Nate finds a map with a path to a red cape.', 'Jake hopes to find it fast.', 'They race and pace through the tracks with care.', 'At last, they reach the spot where the red cape lay.', 'With joy, they take a break and bake a cake for their big find in the cave.']	
uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_SuRsid6TUn8QnLIxxKUO_1741643049.wav	"['Dan was in his lab, looking at the stars.', 'He had a map.', 'It was dark, but he had a lamp.', 'Dan saw a plan.', '""I can go in a van to space,"" he said.', 'The van was ready.', 'Dan packed a bag and sat.', 'Up the van went, past the stars.', 'Dan was glad.', 'He waved and yelled, ""I am an astronaut in space!""', 'Dan felt fantastic.']"	
uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_Yk8oZKJauqjoxKGql8it_1742507735.wav	['In a quiet village, kids gathered at a church.', 'The bell rang with a gentle sound, calling them to listen.', 'Father Tom told tales of courage, touching hearts with his words.', 'Mitch, a young boy, felt a nudge within.', 'He wanted to help, just like the tales.', 'After the service, the kids chatted and pledged to lend a helping hand.', 'Together, they made a big batch of fudge to share with the elders.', 'Mitch felt the warmth of their smiles, knowing he made a difference.', 'That day, he learned faith and kindness go hand in hand.']	
uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_ad4vlPTbFapt9rOhL5sG_1742508027.wav	['Once there was a myth about a hill filled with odd creatures.', 'Buzz, the brave fox, wanted to find it.', 'Off he went, his fluffy tail swishing.', 'At the top, he met a moss-covered troll.', 'The troll had a riddle.', 'Buzz pondered, then with a skillful guess, he solved it.', 'The troll handed Buzz a shiny necklace, and with a thrill, Buzz left the hill.', 'The legend remained, but Buzz had his proof.']	
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_BT0ppEZsJfwmB9AafQp3_1744070088.wav	"['Gabby loves her dollhouse.', 'She starts her day with Car the cat and Barn the bear.', 'They march to the art room, where Gabby and her pals create colorful jar crafts.', 'After their fun, they head to the park for a snack on the charmed lawn.', 'Gabby leaves her dollhouse, thinking about the adventures of the day.', ""Gar the donkey waits by far as everybody says goodbye, ready for the next day's play.""]"	"{""text"":[""M: A very, very long pause (over 20 ish seconds) in Sentence 3 occurs after the child reads \""pals\"" in \""They march to the art room, where Gabby and her pals create colorful jar crafts.\"" The child picks up again after the long pause with the rest of the sentence. After another ten seconds when the sentence ends, the child repeats the word \""crafts.\"""",""M: Sentence 4, 5, and 6 also consist of very long pauses between several words in the sentence, the sentences lasting almost a minute each."",""M: Each sentence in this audio is very long and broken up by long pauses of silence that can last around thirty seconds each. ""]}"
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_BiDUKuwjE2J9ApcRTnXa_1744069252.wav	"['In the town of Joy, a wicked boy named Troy ventured out.', 'He was known for making loud noise, creating chaos with every toy.', 'One day, amidst his noisy plays, a wise frog with a crown of coins hopped nearby.', '""Troy,"" said the frog, ""enjoy quiet times and life will be full of joy.""', 'From then, Troy chose peace.', 'His choice erased the wicked noise, filling the town with joy.']"	"Adult responding to child: ""Keep going"" and ""I'm not helping you"" and ""Just keep going"" (Sentence 1+2+3)"
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_Er2vmZID4HCN6xXLufOo_1744244305.wav	['Lucy saw a dog down by the river.', 'The pup barked and wagged its tail, wanting to play.', 'Lucy took off her shoes and waded in.', 'The two splashed and had fun in the sun.', 'As the sun began to set, Lucy said goodbye to her new friend.', 'She promised to return the next day, leaving with a heart full of joy and muddy feet.']	"not so much parental aid, more like parental reinforcement with word ""splashed"" bc mom goes ""mhm"" after child reads correct verb ending: The two splashed and had fun in the sun.[5]"
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_TU328FfALQCYV7VHYamo_1744069610.wav	"['Taylor loved to sing.', 'Her voice soared like a bird.', ""At night, she wrote songs by the fire's light."", 'She knew her tunes would win hearts.', ""Soon, she'd sing on stage, her heart full of dreams."", 'When Taylor sang her last note, everyone clapped with glee.', 'They cheered, ""Encore!""', 'Deep down, Taylor smiled, knowing her dreams came true.']"	There's an incredible amount of in most of the sentences, and in between most sentences. 
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_WEYdsWeS5fhAJrS4XVw0_1743029787.wav	['Once upon a time, a boy named Roy found a toy boat.', 'He took joy in watching it sail.', 'The boat made a noise when winds were high, and Roy loved that sound.', 'One day, the boat drifted away.', 'Roy was sad but then spotted it on the shore.', 'Overjoyed, he retrieved his beloved toy, vowing to never let it go again.']	"{""text"":[""First attempt at sentence 6: child began to read sentence 6, struggled to pronounce \""shore\"", so child rereads from a midpoint and ends up losing their place and reads \""but then\"".... \""drifted away\"" (this portion is from sentence 5)"",""Child then repeats sentence 5 in a separate utterance and reads it correctly after losing their place.""]}"
uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_xZRepD4163UebtWqte7m_1744243968.wav	"['In the middle of a meadow, Dean saw an apple tree.', 'As he reached for the fruit, a frog hopped out.', 'Dean was glad it was not a snake!', 'He took an apple and ate with a grin.', 'After leaning back on the grass, he closed his eyes.', 'A gentle breeze brushed his cheek.', ""He took a deep breath, smiled, and thought of the day he'd return.""]"	"{""text"":[""M: Very, very long pause in Sentence 1 (\""In the middle of a meadow, Dean saw an apple tree\"") between \""of a\"" and \""meadow\"""",""M: Sentence 7, the latter half of the intended sentence \""After leaning back on the grass, he closed his eyes\"" (he closed his eyes) is repeated. This intended sentence is repeated after the child attempts to read \""a gentle breeze brushes his cheek\"" but stops at the word \""gentle\"" and returns to the previous sentence."",""M: Sentence 8 is a repeat the intended sentence \""a gentle breeze brushed his cheek.\"" The child only read part of the sentence, up to the word gentle, in the first read. Then, they repeated a different intended sentence from before, and then return to repeat this intended sentence but finish it completely.""]}"
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_2r0KTzHJ1z29iYVj6xTe_1741215438.wav	['Mara had a special charm that brought her luck.', 'It was a small star that she wore on a cord.', 'One sunny morning, Mara went to explore a nearby forest.', 'As she moved through the tall trees, she did not notice her charm was no longer on her.', 'When she reached a clearing, she realized it was gone.', 'Mara felt a little sore for losing it.', 'However, she remembered that the true charm was the adventures she had.', 'On her way back, a friendly crow found the charm and dropped it before her.', 'Mara smiled, her luck restored once more.']	
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_94139u3RLB6eDunha2LP_1741737807.wav	"['Sloth was slow but happy in the trees.', 'He liked to hang and swing.', 'One day, he saw a big banana.', 'Sloth climbed to reach the branch.', 'The sun was hot, and Sloth felt a nap was best.', 'He slept on his branch, dreaming about the food.', 'When Sloth woke up, he felt glad and had a bite.', 'The day ended with the sky turning red.', 'Sloth was full and swung back to his soft bed.', 'Sloth made a plan: ""Tomorrow, more trees to see!""']"	
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_BYCoT5b02IreYi4dCGrh_1743544924.wav	"['The bell rang, and kids ran to the yard.', 'Jake and Mia played with a ball, trying to toss it far.', '""Look at it soar!"" Mia said.', 'Sam joined in and they all ran fast, feeling the wind.', 'Then, they sat to rest under a big tree.', '""Let\'s do this more often,"" Sam said with a smile.', 'The bell rang again, signaling the end.', '""Time to go,"" Jake sighed, but they were happy, their hearts full of joy.', 'The day was bright, like their smiles.', 'As they walked back, they promised to make every recess as fun as today.']"	"{""text"":[""segmentation error: \""Look at it soar!\""[4]  Mia said.[5]"",""background family noise in sentence(did not distract kid): \""Let's do this more often,\"" Sam said with a smile.[8]"",""baby and familynoises in background (loud): \""Time to go,\"" Jake sighed, but they were happy, their hearts full of joy.[0]""]}"
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_DHkzC6iHwVqz1EYkGumN_1743544680.wav	"[""On April Fool's Day, Lucy planned a fun prank."", 'She took a tape and pasted a fake bug on the wall.', 'Her friend Jake saw it and shouted, ""Oh no!""', 'Lucy giggled and said, ""April Fool\'s!""', 'Then, Jake had an idea.', 'He placed a toy snake on a chair.', 'When Lucy sat down, she jumped up in surprise.', '""Got you back!"" Jake laughed.', 'They both laughed all day.', 'As the sun set, they promised to make more jokes next year.', 'It was a day full of fun and laughter, with silly tricks and giggles at every turn.']"	
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318.wav	"['A small salamander named Sam lived in a forest.', 'He liked to explore far and wide.', 'One morning, Sam found a sparkling lake with clear water.', 'Before he jumped in, he saw a carp swim by.', ""The carp shared stories of the ocean's wonder."", 'With excitement, Sam imagined more places he could visit.', 'As the sun set, Sam returned home, eager to tell his family about his adventure.', 'That night, he dreamed of oceans and stars, feeling brave and ready for more.']"	
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_QXLPyE3O9OLjhb4NwTVz_1741215060.wav	"[""The morning sun shone warmly on Clara's first day of school."", ""Clara wore her brand new uniform and held her mom's hand as they walked toward the school door."", 'Her heart thumped with both fear and excitement.', 'In the classroom, Clara found her seat, feeling more at ease as her teacher smiled.', 'During recess, she joined new friends on the playground; they laughed, ran, and explored together.', 'By the end of the day, Clara was proud of the new friends she had made.', 'Her worries faded, and she looked forward to returning the next day to explore more.']"	
uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_WbzHVYfLznidwbd3NQZn_1743544365.wav	"['Sam and Tim ran to the big field.', 'The sun was high, and the grass was soft.', '""Let\'s play!"" said Tim with a grin.', 'They kicked the bright red ball back and forth.', 'Sam fell, but he laughed.', 'Tim helped him up.', 'They had fun in the sun.', '""Time to rest,"" said Sam.', 'They both sat under the big oak tree.', '""That was fun,"" said Tim.', 'The wind was cool, and the grass felt nice.', 'Soon, they saw the sky turn red as the sun set.', '""Let\'s play again tomorrow,"" promised Sam.', 'The day closed with smiles.']"	
